id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
9.24188E+18,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,7893aeb7,e9b2eb8d,887d6ab8,1,0,21684,320,50,2496,3,167,100199,23
7.11368E+18,0,14102407,1005,0,85f751fd,c4e18dd6,50e219e0,8fb44044,2347f47a,f95efa07,a99f214a,cca3da48,1ccc7835,1,0,15703,320,50,1722,0,35,-1,79
1.13575E+18,0,14102717,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1df06e36,1f0bc64f,1,0,15707,320,50,1722,0,35,100083,79
1.40379E+19,0,14102823,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,333d5364,e1eae715,1,2,21803,320,50,2515,1,161,100192,71
1.41404E+19,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6bd5c101,f4fffcd0,1,0,21189,320,50,2424,1,161,100193,71
1.61145E+19,0,14102622,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,846ff20b,3b5f505c,1,0,21611,320,50,2480,3,297,100111,61
4.72188E+18,0,14102205,1005,0,85f751fd,c4e18dd6,50e219e0,48cd6b3e,2347f47a,0f2161f8,a99f214a,2567d69d,88fbaa46,1,2,21793,728,90,2513,3,35,100210,68
2.70026E+17,1,14102712,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9e7c1ec2,80f61b6e,1,0,22681,320,50,2528,0,39,100075,221
1.48368E+19,0,14102803,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,215c64a9,ecb851b2,1,0,16208,320,50,1800,3,167,100075,23
6.22972E+18,0,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d9c59fbb,4ea23a13,1,0,15702,320,50,1722,0,35,-1,79
1.32921E+19,0,14102320,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2cf889be,82f41bba,1,0,15701,320,50,1722,0,35,-1,79
4.79911E+18,0,14102414,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,750698ce,981edffc,1,3,21191,320,50,2424,1,161,100189,71
8.336E+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,28748cec,e24c8b65,1,2,23804,320,50,2726,3,803,-1,229
1.69778E+19,0,14102512,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,bde28b3d,a3afff7f,ef726eae,1,0,6558,320,50,571,2,39,100050,32
3.03272E+18,0,14103021,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6d404234,3520c226,1,2,17037,320,50,1934,2,39,-1,16
3.20841E+18,0,14102512,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,3a0a1778,4136e61c,1,0,17016,320,50,1873,3,39,-1,23
2.9321E+18,0,14102318,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a3a4e806,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
3.55182E+18,0,14102811,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4a0ec64,051263ee,1,0,19771,320,50,2227,0,935,100079,48
5.14837E+18,0,14102203,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,fd235d3a,1,0,19146,320,50,2181,0,169,100156,111
1.23507E+19,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,0d36aeee,bdd5c7e2,684581ce,1,0,4687,320,50,423,2,39,100148,32
1.32005E+19,0,14102222,1002,0,d187a6d3,24770050,50e219e0,ecad2386,7801e8d9,07d7df22,eea9b87d,3a36c816,373ecbe6,0,0,19665,320,50,2253,2,303,-1,52
9.53528E+17,0,14102613,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,fd235d3a,1,0,22267,320,50,2566,3,41,100156,42
2.7691E+17,1,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,f570d6e4,5096d134,1,0,23805,320,50,2727,1,35,-1,251
1.76273E+19,0,14102407,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b04523b,d4897fef,1,0,20634,320,50,2374,3,39,-1,23
9.00044E+18,1,14102721,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fd9495ed,3a2f2984,1,0,17262,320,50,1872,3,39,-1,23
4.74175E+18,0,14102917,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cf7335c6,76dc4769,1,0,22813,320,50,2647,2,35,100148,23
5.47346E+18,0,14102321,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,11ea93d1,0b188ab3,1,0,17037,320,50,1934,2,39,-1,16
2.34095E+18,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,eb1b2ec9,8f1db0bc,1,2,4687,320,50,423,2,39,100148,32
1.12883E+19,0,14102314,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09378f5a,04f5b394,1,0,15701,320,50,1722,0,35,-1,79
4.92905E+18,0,14102802,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9f869511,f7ac344b,1,2,6392,320,50,547,3,47,100084,23
9.3849E+18,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,cd4d57b8,1ccc7835,1,0,23802,320,50,2689,2,35,100176,90
3.52646E+18,0,14102914,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8bfd9bb,5096d134,1,0,22813,320,50,2647,2,35,100148,23
1.72475E+18,0,14102205,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,c9fe681f,1f0bc64f,1,0,6992,320,50,613,2,39,100233,32
1.64429E+19,1,14102800,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,67add143,d787e91b,1,0,17654,300,250,1994,2,39,-1,33
9.03068E+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,34f342ef,01c98000,ecb851b2,1,3,23141,320,50,2664,0,35,100084,51
1.07671E+19,0,14102400,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,18ffc716,a5bce124,1,0,21725,320,50,2502,0,39,100083,221
5.22197E+18,0,14102307,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,119c21a7,d4897fef,1,0,22104,320,50,2545,0,35,100084,221
3.9079E+18,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,b29fbaf5,a5bce124,1,0,21768,320,50,2506,0,35,-1,157
6.35187E+18,0,14102105,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f70e0d53,d25693ce,1,0,20016,300,250,2285,2,39,100084,23
1.5509E+19,0,14102209,1002,0,9550c324,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,cf38767e,7ca0d4a2,4.04E+178,0,0,5299,320,50,479,3,39,100081,23
3.73609E+18,0,14102812,1005,1,3a593b4c,da938783,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e12b159,eba9519f,1,0,19771,320,50,2227,0,935,100079,48
1.03416E+17,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cf8dcac3,1ccc7835,1,0,15705,320,50,1722,0,35,100083,79
3.1167E+18,1,14102304,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ea576ac6,c4cff2ea,1,0,22102,320,50,2545,0,35,-1,221
7.71046E+18,0,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,8ed5fb71,56f23684,1,2,19771,320,50,2227,0,679,100079,48
1.61094E+17,0,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,196400b3,e1e399ee,a264bba3,1,5,20984,320,50,2371,0,551,100217,46
2.11409E+18,0,14103015,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,304cdfc3,be6db1d7,1,0,23723,320,50,2716,3,47,-1,23
2.66619E+18,0,14102618,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,1f0bc64f,1,0,15708,320,50,1722,0,35,-1,79
3.28055E+18,0,14102209,1007,0,85f751fd,c4e18dd6,50e219e0,d59101cb,bd8c1fdc,fc6fa53d,3c74502a,7dca9141,1df52df3,1,2,21746,320,50,2504,3,41,100160,111
1.665E+19,0,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7f619483,d8cfb063,1,0,23160,320,50,2667,0,47,-1,221
1.7188E+19,0,14102815,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91b010fe,daa861e9,1,0,8994,320,50,827,3,1071,100077,23
8.5754E+18,0,14102806,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7ea97589,be6db1d7,1,0,21687,320,50,2495,2,167,100221,23
1.39449E+19,0,14102606,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,34fb439c,8a4875bd,1,0,16615,320,50,1863,3,39,100119,23
6.10536E+18,0,14102800,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4d764963,e37b0130,1f0bc64f,1,0,20633,320,50,2374,3,39,-1,23
1.53938E+19,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,f19d96ae,ae637522,0f2161f8,a99f214a,983e8f21,e1eae715,1,0,21660,320,50,2446,3,171,100228,156
4.46432E+18,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,1fa4d1c3,2347f47a,0f2161f8,a99f214a,96ae09ec,c1a17447,1,0,21664,320,50,2492,3,35,-1,43
3.29818E+18,0,14102314,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1f90bc83,e84b2543,be6db1d7,1,0,1038,320,50,178,3,1327,100148,15
1.04626E+19,0,14102313,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,06aa4db0,ca136f4e,1,0,17037,320,50,1934,2,39,-1,16
1.21064E+19,0,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,a593abe9,d787e91b,1,0,19776,320,50,2229,0,687,100031,48
2.63029E+18,0,14102611,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2c87e973,ecb851b2,1,0,8330,320,50,761,3,175,100077,23
8.363E+18,0,14102918,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5668de39,e9b8d8d7,1,0,17747,320,50,1974,2,39,100021,33
1.51771E+19,0,14102210,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4c01fe10,8a4875bd,1,0,21894,320,50,2526,0,35,100081,221
3.47269E+18,0,14102416,1005,0,551f77ce,a418c1bc,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3f7ef64c,25cfc3c9,1,0,15908,320,50,1752,3,297,100081,82
1.73408E+19,0,14102215,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,70c89b05,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1.29675E+19,0,14103020,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,1ccc7835,1,0,22676,320,50,2616,0,35,-1,51
1.07731E+19,0,14102904,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,52049540,9955990f,1,0,22947,320,50,2654,3,38,-1,23
1.36751E+19,1,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3c96d3bb,4ea23a13,1,0,15703,320,50,1722,0,35,-1,79
1.4428E+19,0,14102401,1005,0,9185e647,838d7c79,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d759f326,be6db1d7,1,0,20362,320,50,2333,0,39,-1,157
4.58988E+18,0,14102721,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8adc25c2,5ec45883,1,0,19771,320,50,2227,0,935,100079,48
5.74057E+18,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,deb241ac,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
8.93745E+18,0,14102421,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1562e3b3,e1eae715,1,0,21191,320,50,2424,1,161,100193,71
1.11496E+19,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e6c0d6e6,ff065cf0,1,2,20108,320,50,2299,2,1327,-1,52
2.23159E+18,0,14102414,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,674473fe,c6263d8a,1,0,15706,320,50,1722,0,35,-1,79
1.01951E+19,0,14102811,1005,0,90a340b2,f4b59897,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,c5ead4ab,1c6a881d,1,2,23192,320,50,2671,0,163,100083,221
1.21634E+19,0,14102716,1002,0,61f4371b,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,151b01f3,ef0dc59e,6395dac2,0,0,5299,320,50,479,3,39,100077,23
8.25999E+18,0,14102823,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,72652f59,8a4875bd,1,0,23401,320,50,2682,1,419,-1,212
8.91433E+18,0,14102709,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,e9aa6c01,e1eae715,1,3,21191,320,50,2424,1,161,100192,71
4.74412E+18,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,d2ed62a5,cdf6ea96,1,0,21660,320,50,2446,3,171,100228,156
5.73436E+18,0,14102407,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ea9edeb5,c144e605,1,0,21834,300,250,2523,0,39,-1,221
3.427E+18,0,14102510,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,d927a594,968e1e9d,d787e91b,1,3,380,320,50,112,3,1319,-1,15
1.12951E+19,0,14103017,1005,0,85f751fd,c4e18dd6,50e219e0,3cb4b07d,2347f47a,0f2161f8,a99f214a,cb64fc81,ac221d6c,1,0,24040,320,50,2756,3,299,100112,61
4.72133E+18,0,14102210,1005,1,8c788ce9,eac4567d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,321c8183,88fe1d5d,1,0,20352,320,50,2333,0,39,100001,157
5.83759E+18,0,14102807,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8936ff39,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
1.64141E+19,0,14102120,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,93498cdb,8a4875bd,1,0,21761,320,50,2502,0,35,100084,221
4.08034E+18,0,14102521,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d82886e5,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
1.71092E+19,1,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6e0f32aa,eee4aa16,1,0,23161,320,50,2667,0,35,-1,221
7.99734E+18,1,14102712,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f5c700b,c4cff2ea,1,0,20633,320,50,2374,3,39,-1,23
1.42976E+19,0,14102402,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7aa2541a,0bc44f2a,1,0,21789,320,50,2512,2,303,-1,52
9.92924E+18,0,14103008,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4e3c6ad1,0eb711ec,1,0,8330,320,50,761,3,175,-1,23
1.04261E+19,0,14102218,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af4a9787,1b13b020,1,0,17262,320,50,1872,3,39,-1,23
1.50838E+19,1,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,3f5c7ad7,0eb711ec,1,0,23049,320,50,2661,3,35,100076,23
1.30398E+19,1,14102403,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c4738e32,d4897fef,1,0,20019,300,250,2286,3,39,100077,23
1.34824E+19,0,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f077459c,0fadd2fe,1,0,22676,320,50,2616,0,35,-1,51
5.45801E+16,0,14102119,1005,0,25e5c4b8,7d78a76e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81769d85,36b67a2a,1,0,15839,300,250,1741,3,171,100112,100
4.747E+18,0,14102820,1005,0,e149eb68,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ec03c8a,d1895d6c,1,0,22796,320,50,2645,3,35,100103,23
1.48715E+19,0,14102804,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68d5888b,be6db1d7,1,0,18856,320,50,1882,3,35,100013,13
4.80396E+18,0,14103016,1002,0,207ceda8,f142f115,50e219e0,ecad2386,7801e8d9,07d7df22,8c8388b0,83710665,08ac11ab,0,0,22703,320,50,2624,0,35,100077,221
9.01284E+18,0,14103016,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8fd084c,2cd8ff6d,1,0,22167,320,50,2553,2,167,-1,23
1.31688E+19,0,14102806,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1b248cf,8a4875bd,1,0,22683,320,50,2528,0,39,100075,221
1.76182E+19,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,00be0a99,496515fa,1,3,21189,320,50,2424,1,161,100189,71
1.54246E+19,0,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,2c6f5c4d,2347f47a,0f2161f8,56cecb25,5b6fda43,85ee5f3e,1,0,19251,320,50,2201,3,35,-1,43
1.71537E+19,0,14102208,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c397157d,8ce34352,1,0,21768,320,50,2506,0,35,100074,157
2.93231E+18,0,14102209,1002,0,85f751fd,c4e18dd6,50e219e0,78572dd4,7801e8d9,07d7df22,045c7034,bfd82235,b9cd09f8,0,0,20364,300,50,2333,0,39,-1,157
5.68718E+17,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,c680d3dd,2347f47a,0f2161f8,a99f214a,4e94820c,a68723e9,1,0,23642,320,50,2709,3,35,-1,23
1.12856E+19,1,14102821,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,211f96b8,5096d134,1,0,21674,320,50,2495,2,167,-1,23
3.64177E+18,0,14102515,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dbbf4e8c,d787e91b,1,0,21595,320,50,2478,3,167,100077,23
1.64141E+19,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,69e9ff48,7abbbd5c,1,0,17017,320,50,1873,3,39,-1,23
4.20911E+18,0,14102715,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d05d1fab,8a4875bd,1,0,15706,320,50,1722,0,35,100083,79
1.26596E+19,0,14102806,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,5ca7bbf1,71bfd13d,0d8ce284,1,0,22193,320,50,2556,3,167,100200,23
8.24593E+18,1,14102909,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2f9cd1c4,8b1aa260,1,0,23161,320,50,2667,0,35,-1,221
6.109E+18,0,14102308,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,687dc1a0,1560ce17,1,0,20995,320,50,2369,0,809,100111,46
8.26072E+17,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,904fe2aa,be74e6fe,1,0,23722,320,50,2716,3,35,-1,23
1.11886E+19,0,14102416,1005,0,6fcff501,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,3bb1ddd7,1,0,22288,320,50,2572,3,297,100156,42
5.9686E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6d3df5b2,86030d43,1,0,20251,320,50,2323,0,687,100081,48
1.52983E+19,0,14102520,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75fd2771,1ccc7835,1,0,20009,320,50,2283,0,163,-1,95
1.58957E+19,0,14102920,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ae2c1482,b3f4c8ce,1,0,23726,320,50,2717,2,47,-1,23
3.49005E+18,0,14102705,1005,1,e030b8dc,a8a81f0e,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,669db18c,0f086703,1,0,19772,320,50,2227,0,935,100081,48
1.40977E+19,0,14102511,1005,0,f58d0bc8,7e3be6ba,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57ae825a,49bc419a,1,0,21153,320,50,2420,2,35,-1,69
7.38904E+18,0,14102710,1005,0,7db40700,471fd2c7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3ee55a66,cdf6ea96,1,0,17239,320,50,1973,3,39,100148,23
7.31413E+18,0,14102811,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80736ce2,be6db1d7,1,0,21882,320,50,2526,0,167,100074,221
1.83484E+19,0,14102405,1005,0,3dd5f4e7,4789dc42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ac5efb76,0d9ae625,1,0,22156,320,50,2552,3,167,100194,23
1.18598E+19,0,14102507,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,3bb1ddd7,1,0,22288,320,50,2572,3,297,100156,42
1.43529E+19,0,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3d7d7ce8,3bd9e8e7,1,0,15701,320,50,1722,0,35,-1,79
1.15769E+19,0,14102616,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bf3f7064,c1ed9e7e,1,0,20143,320,50,2306,3,39,-1,23
6.78614E+18,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,d75e17cd,d787e91b,1,2,23454,320,50,2688,1,33,-1,212
8.76613E+18,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,7ff08626,73106378,eb27571d,1,3,23221,320,50,2676,0,299,100176,221
1.66735E+19,0,14102807,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,90184441,76dc4769,1,0,22682,320,50,2528,0,39,100081,221
1.33967E+19,1,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,9018f9ff,00b1f3a7,1,0,17016,320,50,1873,3,39,100039,23
3.55303E+18,0,14102911,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73b66ff8,a326aa30,1,0,19421,320,50,2225,0,935,100101,48
6.66846E+18,1,14102606,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,18377535,11f28ebd,1,0,20128,320,50,2303,2,39,-1,23
3.67083E+18,0,14102318,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,25b65126,f39b265e,1,0,15701,320,50,1722,0,35,-1,79
9.35979E+17,1,14102605,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2de2b165,84ebbcd4,1,0,17653,300,250,1994,2,39,100083,33
5.50616E+18,0,14102908,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0da95fa9,d5db24c3,1,0,17753,320,50,1993,2,1063,-1,33
1.23011E+18,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,53c5dffc,d9b5648e,0f2161f8,a99f214a,4d404db9,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
6.57254E+17,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,de05bda4,7801e8d9,0f2161f8,d6d1cabd,2be58236,c4cff2ea,1,0,23722,320,50,2716,3,43,100248,23
1.79496E+19,1,14102112,1005,0,0ad5bf87,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4b8973c1,f0512bed,1,0,19771,320,50,2227,0,687,100077,48
1.57897E+19,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,7c3a6758,a0f5f879,1,0,21768,320,50,2506,0,35,-1,157
1.37016E+19,0,14103007,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,cad4c01d,1,0,23626,320,50,2707,3,937,100156,61
6.32121E+18,1,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad9f6161,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
9.88664E+18,0,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5c12bdf7,ecb851b2,1,0,15699,320,50,1722,0,35,-1,79
9.77216E+18,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,67228c77,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
